Strata	File Count	Label Count
012125	1	1
012126	1	13
012127	1	7
012129	1	37
012130	1	17
012131	4	26
012132	1	3
012135	1	1
012136	1	5
012138	1	32
012139	1	13
012140	1	4
012143	1	1
012144	1	4
012145	1	4
012147	1	12
012151	2	9
012152	1	24
012153	1	8
012154	4	9
012156	1	20
012157	2	2
012159	2	15
012161	1	1
012163	3	6
012164	1	10
012165	1	7
012166	1	5
012167	4	23
012169	1	13
012175	1	0
012176	1	4
012177	1	1
012178	2	6
012185	1	4
012192	1	2
012196	1	15
012199	1	3
012201	1	1
012206	1	18
012207	1	19
012208	1	3
012211	1	4
012213	1	11
012215	1	13
012216	1	10
012217	1	1
012218	1	2
012219	1	8
012220	1	2
012221	1	6
012222	1	8
012223	1	9
012225	1	5
012227	1	7
012228	1	6
012229	1	13
012232	1	4
012236	2	9
012237	1	0
012239	1	1
012241	1	33
012247	1	14
012251	1	20
012256	1	15
012257	1	1
012258	1	27
012262	1	11
012271	1	2
012272	1	9
012273	1	2
012283	1	5
012284	1	25
012285	1	12
012286	1	8
012290	1	14
012292	1	4
012294	1	32
012300	1	9
012303	1	17
012305	1	20
012311	1	13
012312	1	7
012313	1	8
012315	1	11
012317	1	11
012318	1	16
012319	1	5
012320	1	15
012321	1	5
012324	1	19
012327	3	21
012329	1	18
012330	4	23
012332	1	27
012333	1	33
012335	1	9
012336	1	3
012337	1	5
012339	1	3
012341	1	2
012343	1	9
012344	1	9
012345	1	28
012347	1	27
012348	1	22
012349	1	8
012352	1	18
012353	1	3
012354	1	25
012355	1	23
012357	1	3
012358	1	19
012359	1	0
012360	1	13
012361	1	19
012366	1	1
012369	1	5
012370	1	6
012374	1	6
012375	1	30
012378	1	7
012380	1	6
012381	1	10
012382	1	4
012383	2	11
012387	1	15
012388	1	5
012389	1	16
012390	1	6
012391	1	7
012392	1	3
012394	1	7
012395	1	3
012397	1	8
012402	3	20
012407	1	7
012408	1	19
012409	1	9
012411	1	1
012415	1	6
012416	1	5
012418	1	9
012419	1	3
012422	1	4
012424	1	5
012425	4	16
012428	1	2
012430	1	6
012432	1	13
012434	1	20
012438	1	0
012439	1	2
012441	1	3
012443	1	26
012449	1	3
012450	1	5
012451	1	25
012453	1	14
012456	1	15
012459	1	10
012460	1	7
012461	1	7
012465	1	8
012467	1	16
012468	1	5
012470	4	75
012471	1	15
012472	1	31
012473	3	22
012475	1	24
012476	1	8
012477	1	17
012479	1	9
012480	1	3
012482	1	12
012484	3	18
012486	1	3
012487	1	0
012490	1	9
012492	1	3
012494	1	3
012495	1	20
012496	1	9
012497	1	4
012498	1	4
012502	1	6
012503	1	3
012505	1	7
012507	1	3
012508	1	32
012511	1	17
012513	1	6
012514	1	18
012515	1	15
012516	1	11
012517	1	21
012519	4	33
012520	1	2
012521	1	2
012524	1	10
012526	1	10
012527	1	5
012529	1	2
012530	1	2
012531	1	2
012534	1	7
012538	1	13
012546	1	16
012547	1	7
012549	1	7
012550	1	1
012551	1	5
012552	2	4
012558	1	36
012559	1	2
012563	1	0
012564	1	7
012565	1	3
012566	1	5
012567	2	33
012570	1	11
012571	1	6
012573	1	21
012576	1	14
012579	1	1
012580	1	22
012582	1	7
012583	1	20
012584	1	10
012587	1	3
012588	1	14
012593	1	2
012594	1	22
012595	1	8
012596	1	0
012598	1	8
012599	1	30
012600	1	1
012604	1	11
012606	1	1
012607	1	22
012614	1	26
012615	1	0
012618	1	13
012619	2	19
012623	1	3
012625	1	4
012627	1	25
012628	1	5
012629	1	14
012631	1	25
012632	1	10
012633	1	4
012636	1	10
012638	1	19
012641	1	5
012642	1	17
012645	1	9
012647	1	20
012648	1	28
012649	1	7
012652	1	4
012653	1	15
012654	1	7
012657	1	15
012660	1	3
012665	1	9
012668	1	19
012669	1	5
012670	1	3
012671	1	3
012672	1	24
012673	1	7
012674	1	8
012676	1	29
012677	1	7
012678	1	2
012680	2	56
012683	1	17
012686	1	5
012690	1	1
012698	1	9
012699	1	23
012700	1	1
012703	3	8
012704	1	8
012706	1	10
012707	1	7
012708	1	18
012711	1	16
012712	1	5
012713	1	2
012720	1	13
012724	1	5
012726	1	2
012729	1	10
012730	1	4
012731	1	4
012732	1	3
012733	1	20
012734	1	14
012736	1	7
012737	1	4
012738	1	3
012739	1	2
012740	1	22
012742	1	4
012743	1	17
012744	1	9
012745	1	3
012747	1	11
012748	1	15
012751	1	15
012753	1	9
012756	1	2
012759	1	7
012760	1	5
012763	1	2
012764	1	3
012765	1	7
012766	1	2
012767	1	7
012768	1	10
012772	1	2
012773	1	16
012775	1	22
012776	1	4
012778	1	4
012781	1	9
012782	1	26
012783	1	8
012784	1	6
012787	1	16
012790	1	24
012791	1	25
012793	1	13
012794	4	14
012799	4	23
012801	1	6
012802	1	2
012805	4	12
012807	1	6
012809	1	11
012814	1	23
012816	1	7
012817	1	0
012819	1	8
012820	1	5
012823	1	2
012826	1	2
012827	1	1
012829	1	13
012830	2	4
012832	1	31
012833	1	4
012834	1	2
012838	1	3
012839	1	29
012842	1	9
012844	1	8
012846	1	4
012847	1	7
012848	1	7
012849	1	21
012850	1	17
012851	1	9
012854	1	19
012857	1	16
012864	1	4
012865	1	3
012866	1	4
012869	1	31
012870	1	3
012872	1	5
012873	1	10
012875	2	7
012881	1	2
012887	1	13
012889	1	25
012890	1	6
012891	1	5
012892	1	27
012895	1	22
012896	1	4
012903	1	5
012905	1	7
012906	1	17
012908	1	5
012912	1	4
012913	1	13
012914	1	16
012917	1	1
012920	1	2
012922	1	5
012923	1	15
012925	1	6
012927	1	14
012928	1	13
012929	1	8
012932	1	8
012935	1	23
012941	1	6
012942	1	5
012944	1	18
012949	1	3
012950	1	4
012951	1	0
012959	2	9
012960	1	2
012961	1	7
012965	1	6
012968	1	0
012970	1	2
012972	1	21
012973	2	6
012974	1	9
012975	1	29
012976	1	11
012977	1	7
012978	1	5
012979	1	21
012980	1	9
012981	1	3
012984	1	5
012985	1	5
012988	1	3
012992	1	31
012994	2	46
012995	1	1
012996	1	8
012997	1	12
012999	1	9
013001	1	11
013003	1	5
013005	1	14
013007	1	6
013008	1	4
013011	1	10
013015	1	7
013016	1	6
013017	1	6
013018	1	0
013021	4	22
013022	1	14
013024	1	16
013025	1	20
013026	1	13
013027	1	11
013030	1	4
013034	1	5
013036	1	6
013039	1	3
013044	1	2
013045	1	7
013046	1	33
013049	1	3
013051	1	17
013053	4	12
013054	1	9
013055	1	8
013058	1	20
013062	1	20
013063	1	13
013068	1	34
013072	1	10
013073	1	0
013075	1	8
013076	1	4
013081	1	3
013082	1	0
013083	1	1
013084	1	16
013085	1	6
013087	1	3
013088	1	2
013090	1	3
013097	1	7
013098	1	13
013099	1	1
013100	1	20
013101	4	23
013103	1	17
013105	1	0
013108	1	32
013114	1	6
013115	1	4
013120	1	6
013121	1	16
013122	1	3
013124	1	19
013127	1	30
013130	1	9
013133	1	9
013135	1	8
013137	1	43
013138	1	5
013140	1	6
013142	1	2
013143	1	24
013147	1	13
013148	1	36
013150	1	7
013153	1	13
013156	1	4
013157	1	2
013158	1	2
013159	1	7
013161	1	0
013162	1	0
013165	1	9
013166	1	0
013168	1	9
013169	1	9
013170	1	28
013172	1	3
013173	1	14
013175	1	37
013177	1	6
013178	4	30
013182	1	11
013183	2	5
013184	1	18
013185	1	4
013189	1	2
013191	1	14
013193	1	4
013194	1	7
013195	1	6
013197	1	3
013198	1	11
013200	1	21
013201	1	13
013202	1	5
013203	1	5
013204	1	5
013207	1	14
013208	1	19
013209	1	26
013210	1	13
013212	1	13
013214	1	30
013215	1	29
013216	1	5
013218	1	16
013219	1	26
013225	1	8
013226	1	6
013229	1	6
013232	1	16
013235	1	7
013236	1	8
013237	1	4
013240	1	3
013241	1	0
013246	1	8
013249	1	4
013250	2	22
013252	1	1
013253	1	2
013254	1	7
013255	1	4
013257	4	54
013260	1	4
013263	4	12
013264	1	18
013265	1	0
013266	1	5
013269	1	28
013272	1	2
013273	1	8
013277	1	7
013278	1	10
013279	1	6
013281	1	28
013283	1	7
013285	1	35
013286	1	18
013289	1	22
013292	1	34
013293	1	9
013295	1	4
013296	1	9
013299	1	12
013303	1	23
013307	1	15
013312	1	5
013314	1	12
013315	1	5
013318	1	6
013319	1	10
013320	1	2
013322	1	21
013325	1	9
013327	1	19
013328	1	3
013330	1	24
013332	1	34
013333	1	23
013334	1	3
013335	1	8
013336	1	3
013338	1	12
013340	1	10
013341	1	6
013342	1	20
013343	1	7
013347	1	7
013349	1	3
013356	1	19
013361	1	16
013362	1	3
013363	1	12
013365	1	5
013371	1	19
013373	1	27
013374	1	9
013375	1	0
013378	1	13
013379	1	19
013380	1	6
013382	1	4
013383	1	1
013384	1	17
013385	1	2
013387	1	14
013388	1	15
013394	1	8
013395	1	12
013399	1	1
013402	1	5
013404	1	6
013407	3	13
013410	1	5
013411	4	15
013412	1	7
013415	1	0
013417	1	17
013419	1	6
013422	1	5
013423	1	11
013424	1	6
013425	1	15
013427	4	21
013428	1	1
013429	1	7
013430	1	0
013431	1	3
013433	1	0
013437	1	8
013438	1	10
013440	1	18
013441	1	4
013450	1	5
013452	1	0
013453	1	5
013454	1	2
013455	1	5
013459	1	1
013460	1	34
013461	1	3
013465	1	24
013468	1	2
013469	1	17
013471	1	5
013472	1	16
013474	1	6
013475	1	4
013476	3	11
013478	1	23
013480	1	7
013481	1	11
013483	1	5
013485	1	1
013488	1	2
013490	1	4
013499	1	18
013502	1	4
013503	1	28
013504	3	21
013506	1	5
013509	1	7
013510	1	0
013511	1	11
013513	1	6
013515	1	9
013517	1	1
013518	1	13
013520	1	3
013521	1	6
013522	1	1
013524	1	3
013525	1	6
013526	1	24
013528	1	3
013529	1	16
013530	1	11
013531	1	1
013532	4	24
013539	1	20
013540	1	6
013543	1	7
013545	1	2
013546	1	5
013549	1	1
013550	1	10
013551	4	24
013554	1	15
013555	1	2
013556	1	1
013559	1	1
013560	1	20
013567	1	12
013568	1	0
013571	1	7
013572	1	24
013575	1	5
013578	1	6
013580	1	17
013581	1	3
013583	1	5
013584	1	3
013587	1	12
013588	4	15
013589	1	5
013591	2	19
013592	1	14
013593	1	20
013594	1	3
013595	1	14
013596	1	24
013599	1	11
013600	1	3
013601	1	12
013603	1	5
013609	1	4
013612	1	5
013613	1	3
013615	2	0
013619	1	3
013620	1	4
013623	1	4
013624	1	4
013625	1	12
013626	1	12
013631	1	10
013634	1	27
013635	1	5
013640	1	27
013642	1	3
013643	1	13
013645	1	3
013646	1	7
013648	1	7
013650	1	10
013651	1	2
013652	1	4
013653	1	32
013655	1	4
013656	1	7
013658	1	6
013659	1	6
013662	1	8
013664	2	13
013665	1	11
013668	1	7
013669	1	3
013672	1	6
013673	1	6
013677	1	22
013678	1	4
013681	1	11
013682	1	3
013684	1	4
013685	1	4
013687	1	10
013691	2	13
013693	1	10
013694	1	14
013702	1	5
013704	1	11
013705	2	8
013706	1	12
013709	1	1
013710	1	24
013713	1	10
013714	2	10
013715	1	1
013716	1	5
013719	1	3
013720	1	3
013721	1	8
013723	1	7
013725	1	1
013727	3	17
013728	1	7
013731	1	3
013733	4	24
013738	1	8
013740	1	28
013745	1	2
013746	1	10
013747	1	5
013748	1	4
013751	1	17
013754	1	2
013756	1	25
013757	1	2
013758	1	3
013759	1	12
013760	1	18
013766	1	5
013768	1	26
013769	1	2
013771	1	1
013772	1	9
013776	1	35
013778	1	6
013780	1	8
013781	1	13
013783	1	3
013784	1	8
013789	1	6
013791	1	22
013793	1	0
013794	1	6
013796	1	6
013804	1	11
013805	1	1
013806	1	28
013811	1	14
013812	1	3
013814	2	10
013815	1	5
013817	1	22
013819	1	15
013820	1	2
013824	1	1
013825	1	5
013826	1	7
013829	1	25
013830	1	11
013833	1	4
013835	1	15
013836	1	5
013839	1	6
013840	1	2
013844	1	34
013845	1	19
013846	1	29
013848	1	4
013851	1	6
013853	1	6
013855	4	32
013856	1	8
013859	1	13
013862	1	6
013863	1	2
013864	1	20
013866	1	4
013867	1	5
013868	1	19
013871	1	0
013872	1	28
013876	1	8
013879	1	6
013880	2	10
013881	1	6
013882	1	8
013884	1	9
013886	1	0
013890	1	0
013892	1	2
013894	1	3
013895	1	12
013896	3	15
013897	1	12
013898	1	22
013899	1	20
013902	1	6
013904	1	5
013905	1	14
013909	1	4
013910	1	1
013912	1	2
013914	1	5
013916	1	13
013918	1	0
013920	1	11
013921	1	22
013922	1	3
013924	1	19
013926	1	13
013927	1	6
013930	1	6
013931	1	5
013932	1	7
013933	1	9
013935	1	14
013939	1	13
013941	1	6
013942	1	25
013948	1	2
013952	1	4
013953	1	1
013955	1	6
013958	1	10
013959	1	4
013961	1	4
013964	1	7
013969	1	16
013971	1	14
013972	1	2
013974	1	2
013977	1	6
013979	1	0
013980	1	9
013981	1	3
013986	1	5
013989	1	3
013991	1	1
013992	1	10
013996	1	7
013999	1	9
014000	1	16
014003	1	1
014004	1	1
014006	1	3
014007	1	8
014009	2	12
014010	1	8
014012	1	3
014016	1	11
014017	1	14
014020	1	2
014021	1	3
014022	1	5
014026	1	7
014027	1	14
014028	1	20
014029	1	22
014030	1	6
014035	1	21
014039	1	23
014040	1	12
014041	1	6
014046	1	35
014048	1	6
014049	3	17
014050	1	17
014055	1	1
014057	1	3
014062	1	5
014065	1	1
014067	1	29
014069	1	15
014072	1	4
014073	1	16
014075	1	2
014077	1	20
014078	1	3
014079	1	5
014080	1	1
014082	1	9
014083	1	3
014084	1	5
014086	1	17
014087	1	1
014088	2	9
014091	1	2
014092	1	4
014093	1	19
014098	1	10
014104	1	2
014105	1	0
014106	1	5
014107	1	8
014114	1	9
014118	1	1
014119	1	6
014121	1	22
014122	1	26
014124	1	18
014128	1	35
014134	1	13
014135	1	4
014137	1	15
014138	1	23
014140	1	21
014142	1	7
014145	1	4
014148	1	5
014149	1	2
014150	1	6
014152	1	11
014154	1	4
014156	1	9
014157	1	10
014158	1	4
014159	1	33
014160	1	8
014161	1	5
014165	1	16
014166	1	12
014168	1	31
014171	1	3
014172	1	36
014173	1	1
014175	1	11
014177	1	6
014180	1	8
014184	1	9
014188	1	3
014189	1	15
014192	4	8
014193	1	12
014195	1	5
014198	1	16
014199	1	8
014200	1	9
014202	1	5
014206	1	6
014207	1	5
014209	1	7
014210	1	3
014212	1	10
014213	1	29
014214	1	11
014216	1	19
014217	1	6
014219	1	34
014222	1	0
014224	1	5
014226	1	4
014231	1	11
014233	1	4
014235	1	12
014238	1	9
014239	1	4
014240	1	12
014242	1	5
014243	1	14
014245	1	0
014246	1	2
014247	1	8
014250	1	1
014253	1	7
014255	1	10
014257	1	29
014259	1	9
014265	1	3
014266	1	16
014268	1	3
014269	1	4
014272	4	30
014273	1	17
014274	1	9
014276	1	1
014279	1	2
014281	1	8
014283	1	1
014285	1	13
014286	1	14
014288	1	8
014289	1	27
014290	1	20
014293	1	2
014295	1	5
014296	1	11
014297	1	5
014301	1	4
014305	1	9
014307	1	3
014308	1	0
014312	1	4
014313	1	8
014316	1	23
014317	1	10
014318	1	7
014320	1	2
014321	1	22
014322	1	3
014323	1	7
014327	1	0
014332	1	3
014333	1	16
014337	1	31
014338	1	6
014339	1	8
014341	1	34
014343	1	6
014344	1	7
014345	1	2
014346	1	12
014347	1	1
014349	1	4
014350	1	21
014351	1	8
014353	1	4
014354	1	21
014356	1	8
014358	1	2
014363	1	14
014364	1	18
014367	1	8
014368	1	10
014370	1	3
014374	1	4
014375	1	3
014377	1	4
014378	1	27
014379	1	9
014383	1	1
014384	2	25
014385	1	10
014387	1	4
014389	1	0
014390	1	37
014391	1	17
014393	2	11
014397	1	9
014401	1	5
014402	1	3
014406	2	9
014411	1	3
014414	1	27
014420	1	8
014421	1	16
014423	1	2
014431	1	1
014435	1	15
014436	1	2
014438	1	0
014439	1	3
014440	1	11
014444	1	21
014445	1	14
014447	1	2
014450	1	2
014451	1	5
014454	1	29
014455	1	16
014457	1	27
014458	1	6
014459	1	8
014462	1	5
014464	1	13
014466	4	17
014470	1	3
014472	1	0
014474	1	13
014475	1	6
014476	1	17
014477	1	18
014478	1	2
014480	1	11
014483	1	9
014488	1	26
014489	1	6
014492	1	4
014497	2	7
014498	1	5
014499	1	12
014501	1	7
014502	1	7
014504	2	18
014505	1	27
014506	1	2
014511	1	6
014513	1	26
014514	1	4
014515	1	14
014518	1	18
014519	1	1
014522	1	5
014525	1	10
014526	1	3
014527	1	5
014528	1	6
014531	1	4
014532	1	16
014533	1	13
014535	2	15
014537	1	14
014540	1	21
014541	1	13
014542	1	3
014543	1	0
014544	1	11
014545	1	2
014548	1	18
014549	1	34
014550	1	5
014551	1	11
014552	1	9
014554	1	2
014557	1	10
014558	1	15
014559	1	2
014560	1	2
014562	1	6
014563	1	3
014564	1	3
014566	1	13
014569	1	20
014575	1	10
014577	1	0
014578	1	10
014580	1	21
014582	1	2
014584	1	1
014586	1	15
014588	1	9
014594	1	18
014596	1	5
014603	1	9
014613	1	3
014617	1	3
014618	1	8
014619	1	5
014621	1	8
014625	1	18
014628	1	10
014631	1	26
014634	1	16
014636	1	23
014639	1	20
014641	1	17
014642	1	16
014643	1	15
014645	1	13
014647	1	9
014650	1	2
014651	1	22
014653	1	6
014655	1	15
014656	1	3
014659	1	19
014660	1	4
014663	1	18
014665	1	4
014668	1	6
014685	1	5
014686	1	4
014688	1	9
014689	1	9
014690	1	5
014692	1	1
014695	1	5
014696	1	4
014701	1	23
014704	1	2
014707	1	5
014709	1	2
014710	1	28
014713	1	31
014714	1	10
014716	2	21
014717	1	7
014718	1	3
014719	1	23
014721	1	21
014722	1	30
014723	1	25
014724	1	4
014725	4	86
014726	1	20
014729	1	21
014731	1	13
014736	1	6
014739	1	18
014744	1	1
014746	1	17
014747	1	6
014748	1	6
014749	1	24
014750	1	8
014752	1	12
014755	1	0
014756	1	6
014757	1	5
014758	1	2
014764	1	19
014767	1	17
014768	1	1
014769	1	17
014770	1	7
014771	1	7
014774	1	3
014778	1	7
014779	1	0
014782	1	27
014783	1	33
014786	1	10
014788	1	2
014789	1	5
014790	1	7
014791	1	5
014792	1	22
014793	1	5
014794	1	9
014796	1	2
014799	2	9
014801	1	5
014805	1	30
014806	1	8
014807	1	8
014810	1	5
014816	1	3
014820	1	11
014823	1	1
014824	1	0
014827	1	31
014829	1	7
014830	4	16
014832	1	0
014833	1	5
014834	1	11
014840	1	6
014843	1	7
014848	1	4
014849	1	7
014850	1	13
014855	1	4
014857	1	7
014858	1	23
014859	1	24
014861	1	4
014865	1	6
014868	1	26
014871	1	1
014878	1	3
014879	1	3
014880	1	13
014885	1	3
014886	1	0
014887	1	4
014890	1	11
014891	1	10
014892	1	3
014896	1	4
014897	1	13
014899	1	6
014900	1	0
014901	1	18
014903	1	5
014904	1	3
014906	1	3
014911	2	10
014912	1	25
014913	1	12
014916	1	23
014917	1	28
014920	4	18
014923	1	4
014926	1	4
014927	1	27
014928	1	5
014932	1	3
014934	1	12
014936	1	5
014940	1	7
014941	1	5
014942	1	29
014944	1	11
014946	1	7
014947	1	5
014948	1	14
014949	1	1
014950	1	21
014951	1	5
014953	1	1
014956	3	39
014957	1	28
014958	4	16
014959	1	21
014960	1	2
014962	1	1
014963	1	5
014964	1	8
014965	1	5
014966	1	0
014967	1	11
014969	1	3
014970	1	4
014971	1	4
014972	1	23
014973	1	12
014974	1	4
014976	1	11
014977	1	1
014979	1	19
014980	1	4
014981	1	8
014982	1	11
014983	1	7
014985	1	19
014987	1	30
014992	2	16
014993	1	7
014994	1	6
014997	1	2
014998	1	1
014999	1	1
015003	1	27
015004	1	1
015006	1	9
015007	1	5
015009	1	9
015010	1	10
015011	1	5
015012	1	7
015014	1	1
015017	2	8
015018	1	11
015019	1	11
015024	1	6
015027	1	15
015028	1	23
015029	1	8
015030	1	5
015032	1	23
015033	1	3
015038	1	3
015041	1	2
015042	1	10
015043	2	33
015045	1	1
015046	3	69
015050	1	6
015052	1	14
015053	2	21
015055	1	7
015057	1	3
015058	1	16
015061	1	15
015063	1	25
015064	4	16
015065	1	4
015066	1	0
015067	1	6
015068	1	2
015071	1	11
015073	1	2
015076	1	3
015077	1	7
015082	1	21
015083	1	11
015084	1	25
015091	1	4
015093	1	1
015094	4	37
015098	1	17
015102	1	5
015105	1	11
015107	1	11
015109	1	17
015111	1	4
015112	1	7
015114	1	25
015119	1	2
015121	1	4
015122	1	18
015125	1	21
015126	1	2
015133	1	4
015135	1	1
015136	1	0
015141	1	7
015143	1	37
015144	1	11
015147	1	7
015148	1	5
015150	1	3
015152	1	4
015158	1	18
015159	2	6
015161	1	13
015163	1	20
015164	2	13
015165	1	1
015169	1	18
015171	1	26
015172	1	5
015181	2	5
015182	1	5
015184	1	11
015186	1	8
015187	1	17
015190	1	6
015194	1	3
015197	1	8
015198	1	27
015199	1	13
015202	1	4
015204	1	5
015205	1	10
015206	1	14
015207	1	3
015209	1	13
015210	1	10
015211	1	10
015212	1	1
015213	1	15
015214	1	18
015215	1	4
015217	1	1
015220	1	14
015221	2	10
015222	1	7
015225	1	9
015226	1	1
015227	1	13
015228	1	1
015230	1	23
015231	1	9
015232	1	3
015233	1	5
015234	1	14
015236	1	7
015237	1	1
015238	1	13
015239	1	23
015240	1	27
015244	1	2
015245	1	7
015247	4	35
015249	1	5
015252	1	5
015253	1	1
015256	1	4
015260	1	13
015265	1	6
015266	2	11
015267	1	3
015268	1	17
015271	1	28
015274	1	11
015275	1	20
015278	2	4
015280	1	2
015281	1	5
015282	1	4
015283	1	4
015284	1	19
015286	1	19
015287	1	21
015290	1	6
015291	1	2
015300	1	7
015301	1	15
015303	1	2
015306	1	3
015307	1	27
015309	1	5
015310	1	5
015311	1	2
015312	1	18
015314	1	7
015315	1	3
015317	4	12
015318	1	15
015319	1	14
015321	1	5
015329	1	1
015334	1	5
015335	1	13
015336	1	19
015337	3	23
015338	1	9
015339	1	4
015343	1	3
015344	1	18
015345	1	8
015349	1	6
015350	1	3
015354	1	7
015356	1	30
015357	1	7
015358	1	5
015359	2	20
015360	3	38
015361	1	5
015362	1	2
015366	1	28
015367	1	30
015368	1	3
015369	1	30
015370	1	5
015371	1	9
015373	1	21
015374	1	7
015375	1	30
015376	1	2
015377	1	1
015378	1	5
015383	1	17
015387	1	11
015388	2	9
015390	1	13
015392	1	10
015393	1	7
015395	1	4
015398	1	19
015401	1	2
015402	1	9
015405	1	18
015406	1	11
015407	1	3
015408	1	10
015411	1	8
015413	1	2
015414	1	5
015416	1	10
015417	1	6
015419	1	1
015420	1	10
015421	1	6
015422	4	22
015424	1	3
015434	1	3
015437	1	3
015438	1	5
015440	1	8
015442	1	2
015444	1	34
015445	1	3
015446	1	6
015447	1	5
015450	1	21
015452	1	12
015453	1	17
015458	1	3
015463	1	24
015468	1	7
015471	1	16
015474	1	18
015475	1	4
015478	1	6
015480	1	6
015481	1	5
015484	1	3
015490	1	23
015491	1	23
015492	1	29
015495	1	8
015496	1	0
015498	1	3
015499	1	8
015500	1	31
015503	1	3
015504	1	3
015505	1	0
015506	1	2
015507	1	3
015508	1	9
015511	1	3
015516	1	8
015522	1	14
015523	1	13
015524	1	8
015526	1	17
015528	1	3
015534	1	25
015535	1	33
015536	1	3
015537	1	33
015538	1	29
015540	1	12
015541	1	5
015543	1	11
015547	1	7
015549	1	13
015550	1	13
015556	1	21
015557	1	12
015559	1	31
015560	1	2
015565	1	14
015566	3	12
015567	1	12
015573	1	9
015574	1	5
015575	1	9
015576	1	22
015578	1	0
015580	1	2
015585	1	6
015589	1	7
015594	1	24
015595	1	4
015596	1	25
015597	1	3
015600	1	8
015601	1	1
015603	1	7
015607	1	7
015608	1	7
015610	1	7
015613	1	20
015614	1	25
015615	3	12
015616	1	11
015618	1	26
015619	1	5
015623	1	10
015624	1	4
015625	1	20
015628	1	20
015630	1	31
015634	1	3
015636	4	26
015637	1	21
015640	1	9
015643	1	1
015645	1	6
015647	1	4
015648	1	7
015649	1	20
015650	1	27
015653	1	6
015658	1	5
015659	1	0
015660	1	17
015661	1	2
015662	1	9
015665	1	4
015667	1	8
015669	1	25
015671	1	2
015672	1	6
015678	1	11
015680	1	4
015685	1	1
015686	1	17
015688	1	4
015689	1	9
015690	1	13
015691	1	5
015693	1	4
015694	1	7
015696	1	17
015698	1	10
015699	1	7
015702	1	4
015703	1	7
015705	1	10
015706	1	9
015709	1	8
015711	1	6
015712	1	12
015714	1	14
015716	3	12
015717	1	3
015719	1	2
015720	1	2
015722	1	1
015724	1	18
015725	2	8
015726	1	8
015729	1	4
015730	1	7
015731	1	37
015733	1	34
015735	1	12
015737	1	22
015738	1	5
015739	1	15
015740	1	3
015742	1	13
015743	1	32
015744	1	19
015745	1	4
015752	1	28
015754	1	7
015758	2	11
015762	1	17
015764	1	18
015765	1	8
015768	1	10
015770	1	11
015777	1	2
015778	1	4
015779	1	14
015781	1	9
015783	1	10
015784	1	5
015786	1	2
015787	1	11
015788	1	5
015790	1	0
015791	1	5
015793	1	6
015794	1	13
015796	1	5
015797	1	5
015798	1	30
015800	1	3
015801	1	4
015803	1	22
015804	1	11
015805	1	10
015806	1	18
015807	1	6
015810	1	5
015811	1	1
015812	4	27
015813	1	6
015815	1	14
015817	1	15
015819	2	12
015822	1	6
015825	1	14
015828	1	4
015831	1	28
015833	1	2
015837	1	8
015838	1	9
015839	2	9
015840	2	19
015847	1	6
015851	1	4
015854	2	7
015863	1	1
015864	1	4
015866	1	3
015867	1	12
015868	1	2
015870	1	3
015871	1	31
015877	1	19
015878	1	5
015879	1	2
015881	1	23
015882	1	16
015885	1	21
015886	1	12
015887	1	1
015890	1	3
015894	1	12
015897	1	2
015898	1	7
015899	1	3
015905	1	6
015908	1	17
015912	1	2
015915	1	4
015916	1	9
015917	1	3
015918	1	4
015921	1	3
015922	1	4
015924	1	0
015930	1	20
015934	1	2
015935	1	6
015936	1	4
015937	1	7
015939	1	17
015940	1	10
015941	1	9
015942	1	6
015943	1	5
015945	1	5
015946	1	12
015950	1	0
015953	1	3
015956	1	24
015957	1	9
015961	1	2
015962	1	8
015963	1	2
015966	2	6
015967	1	11
015968	1	5
015969	1	11
015972	1	10
015977	1	2
015981	1	23
015987	1	31
015988	1	4
015989	1	2
015994	1	8
015995	1	16
015996	1	2
015997	1	1
015998	1	4
016002	1	4
016003	1	32
016006	1	19
016007	1	6
016008	1	3
016010	1	2
016012	1	28
016014	1	4
016015	1	3
016016	1	22
016018	1	12
016019	1	9
016021	1	26
016026	1	8
016027	1	5
016028	1	7
016029	1	19
016032	1	2
016034	1	1
016036	1	16
016038	1	3
016043	1	10
016044	2	10
016045	1	7
016046	1	27
016048	1	20
016049	1	34
016052	1	6
016053	1	21
016054	1	16
016056	1	23
016058	1	10
016060	1	3
016061	1	8
016063	1	8
016064	1	11
016065	1	10
016066	1	3
016068	1	4
016069	1	5
016070	1	9
016072	1	4
016073	1	26
016074	1	31
016075	1	4
016078	1	6
016080	1	5
016081	1	24
016083	1	8
016084	3	28
016086	1	1
016087	1	9
016090	1	9
016091	1	1
016092	1	6
016097	2	3
016100	1	32
016102	1	17
016103	1	19
016104	4	22
016106	2	1
016107	1	5
016111	1	33
016114	1	12
016117	1	22
016120	1	2
016123	1	8
016126	1	22
016128	1	8
016129	1	11
016131	2	13
016134	1	7
016136	1	10
016137	1	6
016138	1	7
016139	1	1
016144	1	2
016145	1	4
016148	1	14
016149	1	15
016151	4	10
016154	1	6
016155	1	2
016160	1	3
016162	1	5
016163	1	3
016164	1	9
016165	1	3
016166	1	16
016167	1	2
016172	1	11
016175	1	18
016177	1	0
016178	1	12
016181	1	8
016182	1	16
016184	1	21
016185	1	4
016189	1	7
016190	1	11
016191	1	4
016192	1	23
016193	1	8
016194	1	8
016196	1	5
016201	1	21
016202	1	23
016203	1	1
016207	1	7
016209	1	8
016210	1	2
